order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,currency,payment_method,payment_status,order_status,shipping_method,tracking_number,expected_delivery_date,actual_delivery_date,created_at,updated_at
ORD-03283,CUS-0003,2025-02-09,PROD-074,2,76.36,152.72,USD,credit_card,paid,delivered,express,TRACK-FUFM82ZH,2025-02-12,2025-02-13,2025-02-09T00:00:00Z,2025-02-11T00:00:00Z
ORD-03284,CUS-0742,2025-07-16,PROD-073,3,114.42,343.26,USD,paypal,paid,processing,next_day,TRACK-QPE8PQ85,2025-07-17,,2025-07-16T00:00:00Z,2025-07-19T00:00:00Z
ORD-03285,CUS-0373,2025-05-24,PROD-074,2,76.36,152.72,USD,credit_card,refunded,refunded,express,TRACK-LI1N2YCS,2025-05-28,2025-05-29,2025-05-24T00:00:00Z,2025-11-23T00:00:00Z
ORD-03286,CUS-0411,2024-05-22,PROD-072,5,172.02,860.10,USD,paypal,paid,shipped,standard,TRACK-47B7YRVE,2024-06-01,,2024-05-22T00:00:00Z,2024-08-16T00:00:00Z
ORD-03287,CUS-0932,2024-03-12,PROD-075,4,343.41,1373.64,USD,credit_card,refunded,returned,express,TRACK-YS7B1QAY,2024-03-16,2024-03-17,2024-03-12T00:00:00Z,2025-10-25T00:00:00Z
ORD-03288,CUS-0454,2025-05-14,PROD-073,1,114.42,114.42,USD,credit_card,paid,delayed,express,TRACK-R5LG0Y9K,2025-05-16,,2025-05-14T00:00:00Z,2025-06-15T00:00:00Z
ORD-03289,CUS-0636,2024-08-10,PROD-074,2,76.36,152.72,USD,credit_card,pending,placed,express,TRACK-Q43BG03X,2024-08-13,,2024-08-10T00:00:00Z,2025-04-21T00:00:00Z
ORD-03290,CUS-0025,2025-06-11,PROD-076,2,158.70,317.40,USD,paypal,paid,confirmed,express,TRACK-47C1G6D3,2025-06-15,,2025-06-11T00:00:00Z,2025-08-05T00:00:00Z
ORD-03291,CUS-0903,2024-12-04,PROD-006,3,1049.94,3149.82,USD,paypal,paid,shipped,express,TRACK-ERM5TZS9,2024-12-06,,2024-12-04T00:00:00Z,2025-08-13T00:00:00Z
ORD-03292,CUS-0287,2025-07-18,PROD-065,3,339.44,1018.32,USD,credit_card,paid,out_for_delivery,express,TRACK-J5GGT8J3,2025-07-20,,2025-07-18T00:00:00Z,2025-10-30T00:00:00Z
ORD-03293,CUS-0286,2024-04-05,PROD-060,4,420.27,1681.08,USD,credit_card,paid,shipped,standard,TRACK-N3T268O2,2024-04-11,,2024-04-05T00:00:00Z,2025-03-24T00:00:00Z
ORD-03294,CUS-0027,2024-03-12,PROD-011,4,1007.07,4028.28,USD,bank_transfer,paid,delivered,standard,TRACK-FWZ94DYB,2024-03-20,2024-03-21,2024-03-12T00:00:00Z,2024-06-23T00:00:00Z
ORD-03295,CUS-0024,2025-02-13,PROD-075,5,343.41,1717.05,USD,credit_card,paid,delivered,next_day,TRACK-F0DUQ0FN,2025-02-14,2025-02-14,2025-02-13T00:00:00Z,2025-03-19T00:00:00Z
ORD-03296,CUS-0825,2025-08-28,PROD-005,2,925.08,1850.16,USD,credit_card,paid,shipped,standard,TRACK-GM6KX24Z,2025-09-04,,2025-08-28T00:00:00Z,2025-12-27T00:00:00Z
ORD-03297,CUS-0587,2024-05-06,PROD-051,4,450.36,1801.44,USD,credit_card,paid,confirmed,standard,TRACK-216ERHSU,2024-05-14,,2024-05-06T00:00:00Z,2025-07-24T00:00:00Z
ORD-03298,CUS-0937,2024-11-12,PROD-007,3,2312.54,6937.62,USD,credit_card,paid,shipped,standard,TRACK-HKKMCWYY,2024-11-18,,2024-11-12T00:00:00Z,2025-11-04T00:00:00Z
ORD-03299,CUS-0152,2024-03-16,PROD-081,3,150.38,451.14,USD,credit_card,paid,confirmed,standard,TRACK-DAX158X3,2024-03-25,,2024-03-16T00:00:00Z,2025-11-13T00:00:00Z
ORD-03300,CUS-0011,2024-02-28,PROD-064,2,384.19,768.38,USD,paypal,paid,delivered,standard,TRACK-4KQ4HJKC,2024-03-09,2024-03-11,2024-02-28T00:00:00Z,2025-10-02T00:00:00Z
ORD-03301,CUS-0137,2024-05-10,PROD-017,3,657.92,1973.76,USD,credit_card,paid,delivered,international,TRACK-D0K2KS8U,2024-05-25,2024-05-27,2024-05-10T00:00:00Z,2025-02-06T00:00:00Z
ORD-03302,CUS-0228,2024-10-14,PROD-082,3,235.36,706.08,USD,credit_card,paid,out_for_delivery,express,TRACK-6HR3BD0B,2024-10-16,,2024-10-14T00:00:00Z,2025-04-13T00:00:00Z
ORD-03303,CUS-0957,2024-12-31,PROD-064,5,384.19,1920.95,USD,credit_card,paid,delivered,express,TRACK-WVLOMKXR,2025-01-03,2025-01-06,2024-12-31T00:00:00Z,2025-10-21T00:00:00Z
ORD-03304,CUS-0732,2024-08-13,PROD-012,3,922.70,2768.10,USD,debit_card,paid,delivered,standard,TRACK-OV90KAF2,2024-08-19,2024-08-19,2024-08-13T00:00:00Z,2025-08-07T00:00:00Z
ORD-03305,CUS-0262,2024-12-27,PROD-096,2,93.24,186.48,USD,credit_card,paid,delivered,next_day,TRACK-K9YELDAU,2024-12-28,2024-12-29,2024-12-27T00:00:00Z,2025-11-09T00:00:00Z
ORD-03306,CUS-0044,2024-12-08,PROD-007,5,2312.54,11562.70,USD,debit_card,paid,confirmed,express,TRACK-8GN1OCVD,2024-12-10,,2024-12-08T00:00:00Z,2025-07-07T00:00:00Z
ORD-03307,CUS-0362,2025-09-26,PROD-027,4,795.29,3181.16,USD,credit_card,paid,delivered,standard,TRACK-BQT1DTRB,2025-10-05,2025-10-07,2025-09-26T00:00:00Z,2025-12-19T00:00:00Z
ORD-03308,CUS-0956,2024-11-27,PROD-028,3,249.80,749.40,USD,paypal,partially_refunded,returned,standard,TRACK-HPJEZ6G0,2024-12-07,2024-12-07,2024-11-27T00:00:00Z,2025-11-08T00:00:00Z
ORD-03309,CUS-0575,2025-08-22,PROD-043,3,53.52,160.56,USD,paypal,pending,placed,standard,TRACK-F14M6MW6,2025-08-29,,2025-08-22T00:00:00Z,2025-10-05T00:00:00Z
ORD-03310,CUS-0935,2024-03-12,PROD-035,5,297.43,1487.15,USD,credit_card,paid,delivered,standard,TRACK-PM6H3EDX,2024-03-17,2024-03-18,2024-03-12T00:00:00Z,2025-09-24T00:00:00Z
ORD-03311,CUS-0046,2024-09-11,PROD-086,2,272.87,545.74,USD,credit_card,paid,delivered,standard,TRACK-TO5J3ZEU,2024-09-16,2024-09-19,2024-09-11T00:00:00Z,2024-10-18T00:00:00Z
ORD-03312,CUS-0320,2024-05-03,PROD-070,1,55.18,55.18,USD,credit_card,paid,placed,express,TRACK-T8NEIAEH,2024-05-06,,2024-05-03T00:00:00Z,2024-06-14T00:00:00Z
ORD-03313,CUS-0886,2025-01-06,PROD-027,3,795.29,2385.87,USD,credit_card,paid,delivered,express,TRACK-OQDXFH52,2025-01-10,2025-01-11,2025-01-06T00:00:00Z,2025-04-17T00:00:00Z
ORD-03314,CUS-0262,2025-11-13,PROD-091,4,84.12,336.48,USD,credit_card,paid,shipped,standard,TRACK-EV8729CI,2025-11-20,,2025-11-13T00:00:00Z,2025-11-13T00:00:00Z
ORD-03315,CUS-0782,2024-01-03,PROD-050,1,81.10,81.10,USD,credit_card,failed,cancelled,express,TRACK-0ZAZTVK7,2024-01-06,,2024-01-03T00:00:00Z,2025-09-27T00:00:00Z
ORD-03316,CUS-0205,2024-03-04,PROD-055,1,407.21,407.21,USD,credit_card,paid,out_for_delivery,express,TRACK-DHYNHY86,2024-03-07,,2024-03-04T00:00:00Z,2025-05-31T00:00:00Z
ORD-03317,CUS-0359,2025-05-28,PROD-015,1,987.77,987.77,USD,credit_card,paid,delivered,express,TRACK-XNTMLSIP,2025-06-01,2025-06-04,2025-05-28T00:00:00Z,2025-07-03T00:00:00Z
ORD-03318,CUS-0204,2024-12-14,PROD-088,5,191.92,959.60,USD,paypal,paid,out_for_delivery,standard,TRACK-7A3B0C5U,2024-12-24,,2024-12-14T00:00:00Z,2025-09-10T00:00:00Z
ORD-03319,CUS-0322,2024-09-11,PROD-050,4,81.10,324.40,USD,paypal,paid,out_for_delivery,express,TRACK-G6HVOGSI,2024-09-15,,2024-09-11T00:00:00Z,2025-05-03T00:00:00Z
ORD-03320,CUS-0343,2025-05-16,PROD-040,1,337.08,337.08,USD,credit_card,paid,confirmed,standard,TRACK-GK4M306I,2025-05-23,,2025-05-16T00:00:00Z,2026-01-01T00:00:00Z
ORD-03321,CUS-0456,2025-06-08,PROD-022,2,500.24,1000.48,USD,debit_card,refunded,returned,international,TRACK-MP01NKGX,2025-06-27,2025-06-29,2025-06-08T00:00:00Z,2025-10-04T00:00:00Z
ORD-03322,CUS-0937,2025-01-28,PROD-003,3,986.69,2960.07,USD,credit_card,paid,delivered,standard,TRACK-IR9F42J0,2025-02-03,2025-02-04,2025-01-28T00:00:00Z,2025-02-19T00:00:00Z
ORD-03323,CUS-0416,2025-06-13,PROD-070,3,55.18,165.54,USD,credit_card,paid,processing,express,TRACK-I2X32OOF,2025-06-16,,2025-06-13T00:00:00Z,2025-10-29T00:00:00Z
ORD-03324,CUS-0721,2024-08-23,PROD-019,5,1140.33,5701.65,USD,bank_transfer,paid,confirmed,standard,TRACK-VQZSXK22,2024-08-31,,2024-08-23T00:00:00Z,2025-08-06T00:00:00Z
ORD-03325,CUS-0727,2024-07-15,PROD-002,1,2846.71,2846.71,USD,paypal,paid,delivered,express,TRACK-O6NUR357,2024-07-17,2024-07-18,2024-07-15T00:00:00Z,2025-09-10T00:00:00Z
ORD-03326,CUS-0302,2024-10-18,PROD-042,5,22.38,111.90,USD,credit_card,refunded,cancelled,express,TRACK-RU0V8E0J,2024-10-22,,2024-10-18T00:00:00Z,2025-05-10T00:00:00Z
ORD-03327,CUS-0305,2025-11-26,PROD-040,4,337.08,1348.32,USD,credit_card,paid,out_for_delivery,express,TRACK-DT95B12Q,2025-11-30,,2025-11-26T00:00:00Z,2025-12-31T00:00:00Z
ORD-03328,CUS-0182,2024-03-31,PROD-026,5,295.00,1475.00,USD,debit_card,paid,delayed,standard,TRACK-QFSTYSY6,2024-04-06,,2024-03-31T00:00:00Z,2024-07-29T00:00:00Z
ORD-03329,CUS-0655,2024-01-30,PROD-065,3,339.44,1018.32,USD,debit_card,paid,shipped,express,TRACK-7975VNFW,2024-02-03,,2024-01-30T00:00:00Z,2024-12-08T00:00:00Z
ORD-03330,CUS-0770,2024-11-11,PROD-082,4,235.36,941.44,USD,debit_card,partially_refunded,returned,international,TRACK-0IM4H1AQ,2024-11-26,2024-11-27,2024-11-11T00:00:00Z,2025-12-06T00:00:00Z
ORD-03331,CUS-0127,2025-12-05,PROD-084,2,52.10,104.20,USD,crypto,paid,shipped,standard,TRACK-2G0E7H4N,2025-12-10,,2025-12-05T00:00:00Z,2025-12-12T00:00:00Z
ORD-03332,CUS-0997,2025-09-23,PROD-099,4,110.41,441.64,USD,debit_card,partially_refunded,refunded,standard,TRACK-W468WZNJ,2025-09-30,2025-10-02,2025-09-23T00:00:00Z,2025-12-04T00:00:00Z
ORD-03333,CUS-0478,2024-08-26,PROD-023,3,955.05,2865.15,USD,debit_card,paid,delivered,express,TRACK-9W281M4V,2024-08-30,2024-09-02,2024-08-26T00:00:00Z,2025-10-02T00:00:00Z
ORD-03334,CUS-0035,2025-01-08,PROD-024,5,522.20,2611.00,USD,bank_transfer,paid,delayed,standard,TRACK-M364E4L0,2025-01-17,,2025-01-08T00:00:00Z,2025-08-27T00:00:00Z
ORD-03335,CUS-0956,2025-08-14,PROD-023,1,955.05,955.05,USD,paypal,paid,processing,express,TRACK-X5UQIN5I,2025-08-16,,2025-08-14T00:00:00Z,2025-12-01T00:00:00Z
ORD-03336,CUS-0765,2024-05-29,PROD-028,2,249.80,499.60,USD,debit_card,pending,placed,express,TRACK-D908M32G,2024-06-02,,2024-05-29T00:00:00Z,2024-09-28T00:00:00Z
ORD-03337,CUS-0403,2024-05-09,PROD-053,1,574.29,574.29,USD,credit_card,paid,cancelled,express,TRACK-W4JUNR3B,2024-05-13,,2024-05-09T00:00:00Z,2024-12-12T00:00:00Z
ORD-03338,CUS-0424,2024-09-06,PROD-051,5,450.36,2251.80,USD,credit_card,paid,out_for_delivery,next_day,TRACK-BNS3YMS6,2024-09-07,,2024-09-06T00:00:00Z,2025-02-23T00:00:00Z
ORD-03339,CUS-0232,2024-03-09,PROD-098,5,168.10,840.50,USD,credit_card,paid,delivered,express,TRACK-LLGSQ0QQ,2024-03-12,2024-03-12,2024-03-09T00:00:00Z,2024-11-15T00:00:00Z
ORD-03340,CUS-0899,2024-04-02,PROD-038,1,302.64,302.64,USD,paypal,paid,delayed,express,TRACK-7U2Q4NRV,2024-04-05,,2024-04-02T00:00:00Z,2025-11-02T00:00:00Z
ORD-03341,CUS-0456,2024-12-12,PROD-034,1,347.18,347.18,USD,credit_card,refunded,cancelled,express,TRACK-RP89B8R9,2024-12-16,,2024-12-12T00:00:00Z,2025-11-25T00:00:00Z
ORD-03342,CUS-0329,2024-10-21,PROD-030,4,342.95,1371.80,USD,bank_transfer,paid,confirmed,standard,TRACK-4LM4JBEP,2024-10-31,,2024-10-21T00:00:00Z,2025-01-23T00:00:00Z
ORD-03343,CUS-0056,2025-01-05,PROD-015,5,987.77,4938.85,USD,paypal,pending,placed,standard,TRACK-696VGCPW,2025-01-15,,2025-01-05T00:00:00Z,2025-03-09T00:00:00Z
ORD-03344,CUS-0361,2024-05-30,PROD-017,2,657.92,1315.84,USD,debit_card,paid,shipped,international,TRACK-B3UB2RC0,2024-06-15,,2024-05-30T00:00:00Z,2025-06-26T00:00:00Z
ORD-03345,CUS-0393,2024-01-13,PROD-060,5,420.27,2101.35,USD,credit_card,failed,cancelled,international,TRACK-ABM5ZKMD,2024-01-30,,2024-01-13T00:00:00Z,2025-07-30T00:00:00Z
ORD-03346,CUS-0748,2024-01-23,PROD-036,1,341.40,341.40,USD,credit_card,paid,delivered,next_day,TRACK-KQAHSU1G,2024-01-24,2024-01-25,2024-01-23T00:00:00Z,2025-05-02T00:00:00Z
ORD-03347,CUS-0195,2024-05-29,PROD-095,3,106.35,319.05,USD,credit_card,paid,out_for_delivery,standard,TRACK-6MFXCIJK,2024-06-07,,2024-05-29T00:00:00Z,2024-10-17T00:00:00Z
ORD-03348,CUS-0425,2025-07-16,PROD-094,5,179.49,897.45,USD,debit_card,paid,confirmed,standard,TRACK-NZLWQT40,2025-07-25,,2025-07-16T00:00:00Z,2025-11-21T00:00:00Z
ORD-03349,CUS-0560,2025-02-21,PROD-042,1,22.38,22.38,USD,paypal,paid,delivered,express,TRACK-89J1S4P8,2025-02-23,2025-02-23,2025-02-21T00:00:00Z,2025-08-31T00:00:00Z
ORD-03350,CUS-0504,2025-11-12,PROD-073,5,114.42,572.10,USD,credit_card,paid,out_for_delivery,express,TRACK-D8I05391,2025-11-16,,2025-11-12T00:00:00Z,2025-12-21T00:00:00Z
ORD-03351,CUS-0223,2025-04-19,PROD-001,5,2193.82,10969.10,USD,debit_card,paid,shipped,express,TRACK-4SJXC33I,2025-04-22,,2025-04-19T00:00:00Z,2025-06-16T00:00:00Z
ORD-03352,CUS-0900,2025-11-02,PROD-040,4,337.08,1348.32,USD,credit_card,paid,cancelled,standard,TRACK-XYFP49SQ,2025-11-11,,2025-11-02T00:00:00Z,2025-11-04T00:00:00Z
ORD-03353,CUS-0523,2025-07-13,PROD-010,5,1931.10,9655.50,USD,paypal,paid,delivered,next_day,TRACK-XHTEBQSX,2025-07-14,2025-07-16,2025-07-13T00:00:00Z,2025-09-15T00:00:00Z
ORD-03354,CUS-0262,2024-08-23,PROD-041,2,22.71,45.42,USD,credit_card,paid,shipped,express,TRACK-E96CYL8D,2024-08-27,,2024-08-23T00:00:00Z,2025-02-24T00:00:00Z
ORD-03355,CUS-0744,2025-11-26,PROD-088,2,191.92,383.84,USD,credit_card,paid,out_for_delivery,international,TRACK-S7CMD2G5,2025-12-06,,2025-11-26T00:00:00Z,2025-11-26T00:00:00Z
ORD-03356,CUS-0546,2025-07-09,PROD-066,5,77.92,389.60,USD,paypal,paid,delivered,express,TRACK-XK2LQQFS,2025-07-12,2025-07-15,2025-07-09T00:00:00Z,2025-12-31T00:00:00Z
ORD-03357,CUS-0195,2024-10-12,PROD-011,5,1007.07,5035.35,USD,paypal,paid,processing,standard,TRACK-TCB7HQ57,2024-10-17,,2024-10-12T00:00:00Z,2025-09-22T00:00:00Z
ORD-03358,CUS-0623,2024-02-11,PROD-093,2,61.11,122.22,USD,credit_card,paid,out_for_delivery,express,TRACK-QDAG4YGQ,2024-02-15,,2024-02-11T00:00:00Z,2025-09-27T00:00:00Z
ORD-03359,CUS-0225,2024-12-04,PROD-027,5,795.29,3976.45,USD,debit_card,paid,shipped,next_day,TRACK-9YWUBAJ3,2024-12-05,,2024-12-04T00:00:00Z,2025-02-10T00:00:00Z
ORD-03360,CUS-0233,2025-04-14,PROD-076,5,158.70,793.50,USD,credit_card,paid,cancelled,express,TRACK-9D8F10BN,2025-04-18,,2025-04-14T00:00:00Z,2025-09-26T00:00:00Z
ORD-03361,CUS-0683,2025-08-14,PROD-099,3,110.41,331.23,USD,debit_card,partially_refunded,returned,international,TRACK-BFIPQV9R,2025-08-31,2025-09-01,2025-08-14T00:00:00Z,2025-10-22T00:00:00Z
ORD-03362,CUS-0602,2025-01-26,PROD-051,1,450.36,450.36,USD,credit_card,partially_refunded,returned,standard,TRACK-GWH1RETM,2025-01-31,2025-02-01,2025-01-26T00:00:00Z,2025-08-20T00:00:00Z
ORD-03363,CUS-0873,2025-03-22,PROD-095,2,106.35,212.70,USD,credit_card,paid,delivered,next_day,TRACK-6S1GIGUC,2025-03-23,2025-03-25,2025-03-22T00:00:00Z,2025-10-11T00:00:00Z
ORD-03364,CUS-0556,2025-12-03,PROD-042,3,22.38,67.14,USD,credit_card,paid,shipped,standard,TRACK-WW8OSU78,2025-12-12,,2025-12-03T00:00:00Z,2025-12-07T00:00:00Z
ORD-03365,CUS-0073,2024-03-19,PROD-080,2,255.93,511.86,USD,credit_card,paid,processing,standard,TRACK-7KDV9KY2,2024-03-27,,2024-03-19T00:00:00Z,2025-03-12T00:00:00Z
ORD-03366,CUS-0767,2024-10-17,PROD-002,3,2846.71,8540.13,USD,debit_card,paid,out_for_delivery,standard,TRACK-A1Y1X9D7,2024-10-22,,2024-10-17T00:00:00Z,2025-10-23T00:00:00Z
ORD-03367,CUS-0676,2025-01-30,PROD-092,3,102.76,308.28,USD,bank_transfer,failed,cancelled,standard,TRACK-BHPA95JE,2025-02-05,,2025-01-30T00:00:00Z,2025-02-19T00:00:00Z
ORD-03368,CUS-0436,2025-02-08,PROD-087,1,89.66,89.66,USD,paypal,paid,shipped,next_day,TRACK-1A31P710,2025-02-09,,2025-02-08T00:00:00Z,2025-12-02T00:00:00Z
ORD-03369,CUS-0100,2025-05-24,PROD-081,1,150.38,150.38,USD,debit_card,paid,delivered,express,TRACK-SPFFCLA1,2025-05-28,2025-05-31,2025-05-24T00:00:00Z,2025-06-30T00:00:00Z
ORD-03370,CUS-0156,2025-09-04,PROD-049,4,49.02,196.08,USD,credit_card,paid,delayed,express,TRACK-7IW6S8PC,2025-09-08,,2025-09-04T00:00:00Z,2025-12-04T00:00:00Z
ORD-03371,CUS-0037,2025-06-25,PROD-006,3,1049.94,3149.82,USD,credit_card,paid,delayed,standard,TRACK-1UZYMPR4,2025-07-01,,2025-06-25T00:00:00Z,2025-07-31T00:00:00Z
ORD-03372,CUS-0452,2025-09-09,PROD-009,3,788.22,2364.66,USD,credit_card,paid,confirmed,standard,TRACK-RSQXPIZ0,2025-09-17,,2025-09-09T00:00:00Z,2025-12-30T00:00:00Z
ORD-03373,CUS-0028,2025-03-23,PROD-009,3,788.22,2364.66,USD,credit_card,paid,delivered,standard,TRACK-7QIELDVO,2025-03-30,2025-03-30,2025-03-23T00:00:00Z,2025-04-01T00:00:00Z
ORD-03374,CUS-0864,2024-11-06,PROD-005,2,925.08,1850.16,USD,paypal,refunded,returned,standard,TRACK-XOEL8XVY,2024-11-11,2024-11-13,2024-11-06T00:00:00Z,2025-12-14T00:00:00Z
ORD-03375,CUS-0976,2025-07-05,PROD-011,4,1007.07,4028.28,USD,paypal,paid,delivered,standard,TRACK-7A7NACPY,2025-07-15,2025-07-15,2025-07-05T00:00:00Z,2025-10-01T00:00:00Z
ORD-03376,CUS-0762,2024-03-10,PROD-065,4,339.44,1357.76,USD,paypal,pending,placed,next_day,TRACK-FZPGPNEM,2024-03-11,,2024-03-10T00:00:00Z,2024-05-27T00:00:00Z
ORD-03377,CUS-0567,2025-07-28,PROD-010,4,1931.10,7724.40,USD,credit_card,paid,delivered,standard,TRACK-83KZNCMK,2025-08-07,2025-08-10,2025-07-28T00:00:00Z,2025-12-09T00:00:00Z
ORD-03378,CUS-0988,2025-11-23,PROD-078,1,251.87,251.87,USD,debit_card,paid,confirmed,standard,TRACK-LZCCXWI2,2025-12-02,,2025-11-23T00:00:00Z,2025-12-06T00:00:00Z
ORD-03379,CUS-0018,2025-11-30,PROD-006,4,1049.94,4199.76,USD,bank_transfer,pending,placed,next_day,TRACK-F7SP2Y8I,2025-12-01,,2025-11-30T00:00:00Z,2025-12-29T00:00:00Z
ORD-03380,CUS-0377,2025-12-07,PROD-056,3,520.14,1560.42,USD,debit_card,paid,delivered,standard,TRACK-T4NBE1VJ,2025-12-12,2025-12-13,2025-12-07T00:00:00Z,2025-12-19T00:00:00Z
ORD-03381,CUS-0269,2024-11-02,PROD-075,1,343.41,343.41,USD,credit_card,paid,processing,standard,TRACK-77S5JLF7,2024-11-09,,2024-11-02T00:00:00Z,2025-03-30T00:00:00Z
ORD-03382,CUS-0982,2025-12-24,PROD-080,3,255.93,767.79,USD,debit_card,refunded,cancelled,express,TRACK-M5CDIOHM,2025-12-27,,2025-12-24T00:00:00Z,2025-12-30T00:00:00Z
ORD-03383,CUS-0878,2024-08-28,PROD-014,2,474.04,948.08,USD,debit_card,paid,delivered,next_day,TRACK-HMD66DEX,2024-08-29,2024-08-30,2024-08-28T00:00:00Z,2024-11-07T00:00:00Z
ORD-03384,CUS-0965,2025-12-14,PROD-027,4,795.29,3181.16,USD,credit_card,paid,out_for_delivery,next_day,TRACK-WS0EH50G,2025-12-15,,2025-12-14T00:00:00Z,2025-12-16T00:00:00Z
ORD-03385,CUS-0834,2024-03-19,PROD-016,1,551.74,551.74,USD,credit_card,paid,delivered,standard,TRACK-8TXBRU5H,2024-03-28,2024-03-28,2024-03-19T00:00:00Z,2025-08-29T00:00:00Z
ORD-03386,CUS-0825,2025-09-11,PROD-084,1,52.10,52.10,USD,paypal,paid,delivered,express,TRACK-U9P7F43S,2025-09-15,2025-09-18,2025-09-11T00:00:00Z,2025-12-04T00:00:00Z
ORD-03387,CUS-0750,2025-10-13,PROD-065,1,339.44,339.44,USD,debit_card,paid,delivered,standard,TRACK-I17X9SGT,2025-10-20,2025-10-20,2025-10-13T00:00:00Z,2025-12-21T00:00:00Z
ORD-03388,CUS-0538,2025-04-07,PROD-100,4,46.48,185.92,USD,paypal,paid,delivered,express,TRACK-PBORBKPJ,2025-04-09,2025-04-11,2025-04-07T00:00:00Z,2025-10-19T00:00:00Z
ORD-03389,CUS-0279,2024-10-06,PROD-066,1,77.92,77.92,USD,paypal,paid,delivered,international,TRACK-VYQ5U36J,2024-10-20,2024-10-21,2024-10-06T00:00:00Z,2025-02-17T00:00:00Z
ORD-03390,CUS-0568,2025-07-19,PROD-075,1,343.41,343.41,USD,debit_card,paid,placed,standard,TRACK-TT4HOXVD,2025-07-28,,2025-07-19T00:00:00Z,2025-10-18T00:00:00Z
ORD-03391,CUS-0783,2025-01-19,PROD-066,4,77.92,311.68,USD,debit_card,paid,delivered,next_day,TRACK-8J24TJMJ,2025-01-20,2025-01-21,2025-01-19T00:00:00Z,2025-09-08T00:00:00Z
ORD-03392,CUS-0581,2025-10-29,PROD-025,2,499.30,998.60,USD,credit_card,refunded,returned,standard,TRACK-JYCYCR95,2025-11-06,2025-11-09,2025-10-29T00:00:00Z,2025-12-05T00:00:00Z
ORD-03393,CUS-0314,2025-03-10,PROD-085,4,152.73,610.92,USD,debit_card,paid,shipped,next_day,TRACK-JVSV7MER,2025-03-11,,2025-03-10T00:00:00Z,2025-05-08T00:00:00Z
ORD-03394,CUS-0099,2024-01-15,PROD-033,2,249.21,498.42,USD,credit_card,paid,confirmed,standard,TRACK-3M4VA7S4,2024-01-21,,2024-01-15T00:00:00Z,2025-09-07T00:00:00Z
ORD-03395,CUS-0801,2024-01-24,PROD-047,5,81.88,409.40,USD,debit_card,paid,delivered,standard,TRACK-HA0T3KXZ,2024-02-01,2024-02-01,2024-01-24T00:00:00Z,2024-05-14T00:00:00Z
ORD-03396,CUS-0508,2024-11-26,PROD-037,4,290.16,1160.64,USD,credit_card,paid,delivered,express,TRACK-O8PHPZAB,2024-11-30,2024-12-03,2024-11-26T00:00:00Z,2025-10-23T00:00:00Z
ORD-03397,CUS-0806,2024-08-14,PROD-007,4,2312.54,9250.16,USD,paypal,paid,shipped,express,TRACK-Z1QJP8HK,2024-08-16,,2024-08-14T00:00:00Z,2025-08-10T00:00:00Z
ORD-03398,CUS-0699,2024-02-24,PROD-059,3,284.59,853.77,USD,bank_transfer,paid,shipped,standard,TRACK-D93H37K5,2024-03-01,,2024-02-24T00:00:00Z,2024-05-25T00:00:00Z
ORD-03399,CUS-0786,2024-05-17,PROD-061,4,118.46,473.84,USD,credit_card,paid,delivered,express,TRACK-7ZD9M0AF,2024-05-19,2024-05-19,2024-05-17T00:00:00Z,2025-04-21T00:00:00Z
ORD-03400,CUS-0764,2024-11-23,PROD-067,2,317.35,634.70,USD,paypal,paid,shipped,standard,TRACK-HDQ8SZ7Q,2024-12-02,,2024-11-23T00:00:00Z,2025-08-30T00:00:00Z
ORD-03401,CUS-0289,2024-05-24,PROD-054,1,511.50,511.50,USD,credit_card,paid,shipped,standard,TRACK-E0DSOSQO,2024-06-03,,2024-05-24T00:00:00Z,2024-07-10T00:00:00Z
ORD-03402,CUS-0082,2025-06-05,PROD-100,5,46.48,232.40,USD,bank_transfer,paid,placed,next_day,TRACK-PJTCS5QX,2025-06-06,,2025-06-05T00:00:00Z,2025-07-01T00:00:00Z
ORD-03403,CUS-0794,2024-04-22,PROD-025,5,499.30,2496.50,USD,debit_card,paid,shipped,standard,TRACK-0UFOHHVP,2024-04-29,,2024-04-22T00:00:00Z,2024-08-06T00:00:00Z
ORD-03404,CUS-0545,2025-06-25,PROD-089,4,304.67,1218.68,USD,debit_card,paid,delivered,international,TRACK-H9RIQLD4,2025-07-19,2025-07-20,2025-06-25T00:00:00Z,2025-08-31T00:00:00Z
ORD-03405,CUS-0963,2025-04-11,PROD-087,5,89.66,448.30,USD,credit_card,refunded,returned,next_day,TRACK-XVACIPSY,2025-04-12,2025-04-12,2025-04-11T00:00:00Z,2025-10-09T00:00:00Z
ORD-03406,CUS-0277,2024-06-12,PROD-098,2,168.10,336.20,USD,debit_card,paid,out_for_delivery,express,TRACK-YQX7JD3M,2024-06-16,,2024-06-12T00:00:00Z,2025-08-09T00:00:00Z
ORD-03407,CUS-0086,2025-02-08,PROD-028,3,249.80,749.40,USD,credit_card,paid,processing,standard,TRACK-N17BI6QL,2025-02-15,,2025-02-08T00:00:00Z,2025-10-22T00:00:00Z
ORD-03408,CUS-0293,2024-01-16,PROD-005,3,925.08,2775.24,USD,paypal,paid,confirmed,standard,TRACK-92VRZSQZ,2024-01-21,,2024-01-16T00:00:00Z,2025-08-23T00:00:00Z
