ticket_id,customer_id,order_id,product_id,created_at,channel,subject,message,category,subcategory,intent,priority,sentiment,assigned_team,status,resolution,resolution_code,resolution_time_minutes,escalated,escalation_reason,customer_satisfaction,first_response_time_minutes
TKT-0606,CUS-0277,,PROD-014,2024-11-30T00:00:00Z,chat,Security concern — urgent,I want to enable two-factor authentication on my account. How do I set it up?,security,account_compromise,unauthorized_access,P3,positive,security_support,resolved,"Unauthorized access confirmed. Account secured, password reset forced, customer notified.",DATA_REQUEST_PROCESSED,1421,true,Policy exception required,3,200
TKT-0607,CUS-0476,,PROD-066,2024-09-14T00:00:00Z,phone,Issue with my shipment — order help needed,The carrier attempted delivery but I wasn't home. I haven't been able to reschedule a redelivery through their site.,shipping,lost_package,track_shipment,P2,negative,shipping_support,open,,,,false,,,94
TKT-0608,CUS-0767,,,2025-01-25T00:00:00Z,phone,Issue with my shipment — order help needed,"My tracking shows 'delivered' but I never received my package. I checked with my neighbors and the front desk, no sign of it.",shipping,delayed,report_lost_package,P2,positive,shipping_support,waiting_for_customer,,,,false,,,222
TKT-0609,CUS-0050,,,2024-10-20T00:00:00Z,email,Question about my order,I placed an order 17 days ago and it's still in processing status. When will it ship?,orders,cancellation,check_order_status,P3,negative,general_support,in_progress,,,,false,,,147
TKT-0610,CUS-0285,,PROD-063,2025-11-28T00:00:00Z,email,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,modification,check_order_status,P3,angry,general_support,closed,Order successfully cancelled. Refund initiated.,MODIFIED,1219,false,,2,110
TKT-0611,CUS-0570,,PROD-031,2025-07-02T00:00:00Z,chat,Question about my order,I need to cancel my order. I just placed it 62 minutes ago — is it possible to cancel before it ships?,orders,cancellation,report_wrong_item,P2,neutral,general_support,open,,,,false,,,153
TKT-0612,CUS-0447,,,2024-09-30T00:00:00Z,email,Security concern — urgent,My credit card was charged by Acme Store but I haven't placed any orders recently.,security,data,suspicious_activity,P2,negative,security_support,in_progress,,,,false,,,49
TKT-0613,CUS-0931,,,2025-06-26T00:00:00Z,email,Question about my order,I need my order urgently. Can I upgrade the shipping method after placing the order?,orders,missing_item,missing_item,P2,negative,general_support,waiting_for_customer,,,,false,,,237
TKT-0614,CUS-0790,,PROD-042,2025-05-04T00:00:00Z,email,Return request for recent order,I opened the box but decided the product isn't what I need. Can I still return it even though it's been opened?,returns,return_status,report_defective_item,P2,neutral,returns_support,resolved,Exception approved due to damaged item — extended return window applied.,ENTERPRISE_RETURN,264,false,,4,41
TKT-0615,CUS-0213,ORD-04943,PROD-018,2025-09-06T00:00:00Z,web,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,lost_package,report_failed_delivery,P2,negative,shipping_support,closed,Rescheduled delivery for next business day.,TRACKING_PROVIDED,421,false,,4,208
TKT-0616,CUS-0586,,PROD-057,2025-01-16T00:00:00Z,chat,Warranty claim request,"My warranty claim was rejected but I believe the damage is a manufacturing defect, not user damage.",warranty,replacement,warranty_replacement,P2,negative,returns_support,in_progress,,,,false,,,74
TKT-0617,CUS-0235,,,2024-08-14T00:00:00Z,chat,Issue with my shipment — order help needed,I placed an order 15 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,address_change,track_shipment,P3,angry,shipping_support,open,,,,false,,,224
TKT-0618,CUS-0923,,PROD-082,2024-11-27T00:00:00Z,email,Return request for recent order,My item arrived defective straight out of the box. I haven't even used it. What's the fastest way to get a replacement?,returns,defective,report_damaged_item,P2,positive,returns_support,waiting_for_customer,,,,true,Policy exception required,,26
TKT-0619,CUS-0744,,PROD-052,2025-06-08T00:00:00Z,chat,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,timeline,partial_refund_request,P2,negative,billing_support,resolved,Duplicate charge reversed. Credit will appear within 3-7 business days.,FULL_REFUND,207,false,,5,122
TKT-0620,CUS-0774,,PROD-011,2024-07-22T00:00:00Z,web,Account access issue,Someone tried to access my account from an unfamiliar location. I received a security alert.,account,security,account_security,P2,angry,general_support,closed,Account closure processed. Data deletion scheduled per policy.,EMAIL_UPDATED,1160,false,,4,77
TKT-0621,CUS-0929,,,2025-07-07T00:00:00Z,web,Question about my order,My order shows as delivered but it only partially arrived — some items are missing.,orders,missing_item,missing_item,P1,negative,general_support,closed,Order successfully cancelled. Refund initiated.,CANCELLED,283,false,,5,171
TKT-0622,CUS-0012,,PROD-098,2024-11-09T00:00:00Z,email,Refund not received / billing issue,I cancelled my order within minutes of placing it but I was still charged. When will I receive my refund?,refunds,duplicate_charge,dispute_charge,P3,neutral,billing_support,open,,,,true,Security concern flagged,,240
TKT-0623,CUS-0384,,,2025-12-07T00:00:00Z,web,Issue with my shipment — order help needed,The delivery attempt failed because the driver couldn't access my building. I need to reschedule for when I'm home.,shipping,delayed,change_shipping_address,P2,angry,shipping_support,resolved,Provided tracking information and escalated to carrier for priority tracing.,CARRIER_INVESTIGATION,162,false,,2,199
TKT-0624,CUS-0827,,,2025-11-20T00:00:00Z,phone,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,replacement,warranty_replacement,P3,positive,returns_support,resolved,Warranty extended by 12 months as goodwill gesture.,REPAIR_QUOTE,353,false,,4,127
TKT-0625,CUS-0981,ORD-01802,,2025-07-07T00:00:00Z,email,Account access issue,I have two accounts with the same email. I want to merge the order history into one account.,account,profile,account_locked,P2,angry,general_support,waiting_for_customer,,,,false,,,237
TKT-0626,CUS-0109,ORD-02255,PROD-036,2025-02-22T00:00:00Z,web,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,extension,extend_warranty,P2,negative,returns_support,resolved,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_REPLACEMENT,1357,false,,2,103
TKT-0627,CUS-0878,,PROD-090,2024-09-09T00:00:00Z,web,Security concern — urgent,My credit card was charged by Acme Store but I haven't placed any orders recently.,security,unauthorized_access,account_compromise,P3,neutral,security_support,resolved,"Unauthorized access confirmed. Account secured, password reset forced, customer notified.",ACCOUNT_SUSPENDED,1158,false,,2,234
TKT-0628,CUS-0999,,,2024-10-18T00:00:00Z,web,Product question / issue,I need to register my new product for warranty purposes. The registration link in the box doesn't work.,products,compatibility,product_registration,P3,angry,technical_support,open,,,,false,,,94
TKT-0629,CUS-0650,,PROD-019,2024-08-11T00:00:00Z,chat,Account access issue,I want to close my account and delete all my personal data. What's the process?,account,profile,close_account,P2,positive,general_support,open,,,,false,,,202
TKT-0630,CUS-0697,,PROD-074,2025-04-26T00:00:00Z,chat,Security concern — urgent,I'm concerned about how my personal data is being used. I want to request a copy of my data.,security,unauthorized_access,fraud_report,P2,negative,security_support,in_progress,,,,false,,,184
TKT-0631,CUS-0589,,PROD-053,2025-02-19T00:00:00Z,web,Issue with my shipment — order help needed,My order shows it shipped but I never received a tracking number via email. How can I find out where my package is?,shipping,delayed,report_wrong_address,P2,neutral,shipping_support,open,,,,false,,,106
TKT-0632,CUS-0592,ORD-01482,,2025-10-11T00:00:00Z,web,Issue with my shipment — order help needed,"My tracking shows 'delivered' but I never received my package. I checked with my neighbors and the front desk, no sign of it.",shipping,tracking,report_delayed_delivery,P1,neutral,shipping_support,in_progress,,,,false,,,163
TKT-0633,CUS-0666,,,2024-08-26T00:00:00Z,phone,Warranty claim request,My product stopped working and it's still under the manufacturer's warranty. How do I file a claim?,warranty,status,check_warranty_status,P2,positive,enterprise_support,resolved,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_EXTENDED,552,false,,4,165
TKT-0634,CUS-0381,ORD-01996,PROD-094,2025-11-19T00:00:00Z,web,Issue with my shipment — order help needed,I'm moving next week — can I redirect my package to a different address? It hasn't shipped yet.,shipping,delayed,track_shipment,P3,neutral,shipping_support,closed,Filed lost package claim with carrier. Refund or replacement offered.,CARRIER_INVESTIGATION,1312,false,,2,36
TKT-0635,CUS-0160,,,2024-07-20T00:00:00Z,web,Warranty claim request,"My warranty claim was rejected but I believe the damage is a manufacturing defect, not user damage.",warranty,status,check_warranty_status,P3,positive,returns_support,closed,Warranty extended by 12 months as goodwill gesture.,WARRANTY_EXTENDED,818,true,High-value order involved,4,130
TKT-0636,CUS-0449,,PROD-049,2025-06-23T00:00:00Z,web,Product question / issue,I need to register my new product for warranty purposes. The registration link in the box doesn't work.,products,registration,product_defect,P2,positive,technical_support,in_progress,,,,false,,,122
TKT-0637,CUS-0246,ORD-02715,,2025-09-08T00:00:00Z,web,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,lost_package,track_shipment,P2,neutral,shipping_support,closed,Initiated investigation with carrier. Customer will be contacted within 2 business days.,TRACKING_PROVIDED,1072,false,,1,65
TKT-0638,CUS-0847,,PROD-048,2025-06-27T00:00:00Z,phone,Issue with my shipment — order help needed,I placed an order 30 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,address_change,report_wrong_address,P3,negative,shipping_support,open,,,,true,Policy exception required,,182
TKT-0639,CUS-0664,ORD-03250,,2025-02-23T00:00:00Z,web,Technical support needed,The software keeps crashing whenever I try to open a specific feature. I've tried reinstalling.,technical,setup,setup_issue,P1,neutral,technical_support,closed,Remote diagnostic completed. Factory reset recommended and performed.,HARDWARE_REPLACEMENT,576,false,,4,136
TKT-0640,CUS-0402,ORD-00029,,2025-08-24T00:00:00Z,email,Payment problem on my account,The payment authorization failed even though my bank says the transaction was approved.,payments,billing,payment_authorization_issue,P3,neutral,billing_support,waiting_for_customer,,,,false,,,122
TKT-0641,CUS-0706,,,2024-12-05T00:00:00Z,email,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,partial,request_refund,P0,negative,billing_support,in_progress,,,,false,,,119
TKT-0642,CUS-0933,ORD-02166,PROD-058,2024-10-13T00:00:00Z,phone,Security concern — urgent,My credit card was charged by Acme Store but I haven't placed any orders recently.,security,data,fraud_report,P2,negative,security_support,open,,,,false,,,20
TKT-0643,CUS-0928,ORD-00969,PROD-009,2025-05-31T00:00:00Z,phone,Security concern — urgent,Someone appears to have used my account to place orders. I need all recent orders cancelled.,security,fraud,account_compromise,P2,neutral,security_support,resolved,Account temporarily suspended pending security review.,FRAUD_RESOLVED,881,false,,4,169
TKT-0644,CUS-0233,ORD-02870,,2025-11-15T00:00:00Z,phone,Warranty claim request,I purchased the product as a gift. The recipient wants to register the warranty — is that possible?,warranty,status,extend_warranty,P2,negative,returns_support,resolved,Claim rejected — damage determined to be outside warranty scope. Repair quote provided.,WARRANTY_REPLACEMENT,834,false,,3,188
